Location,Station.Number,Date,Species,Number,ResTotalCatchID
Mosher Slough,E78331,2001-12-12,WM,32,4445
Mosher Slough,E78331,2001-12-12,GSH,4,4446
Mosher Slough,E78331,2001-12-12,GF,1,4447
Little Mandeville Island,C61952,2001-11-20,LMB,28,4448
Old River,S78911,2001-12-13,CP,15,4449
Old River,S78911,2001-12-13,TFS,1715,4450
Old River,S78911,2001-12-13,CCF,8,4451
Old River,S78911,2001-12-13,MSS,72,4452
Old River,S78911,2001-12-13,BG,31,4453
Old River,S78911,2001-12-13,LMB,26,4454
Old River,S78911,2001-12-13,RSF,10,4455
Old River,S78911,2001-12-13,GSH,1,4456
Old River,S78911,2001-12-13,SB,3,4457
Old River,S78911,2001-12-13,WSU,1,4458
Old River,S78911,2001-12-13,GSF,1,4459
San Joaquin River,W48152,2001-12-18,SB,1,4460
San Joaquin River,W48152,2001-12-18,TFS,14,4461
San Joaquin River,W48152,2001-12-18,LMB,1,4462
San Joaquin River,W48152,2001-12-18,MSS,1,4463
Piper Slough,C37661,2001-12-19,LMB,8,4464
Piper Slough,C37661,2001-12-19,SB,1,4465
Piper Slough,C37661,2001-12-19,MSS,6,4466
Piper Slough,C37661,2001-12-19,RSF,3,4467
White Slough,E62011,2001-12-21,BG,1152,4468
White Slough,E62011,2001-12-21,LMB,21,4469
White Slough,E62011,2001-12-21,WM,21,4470
White Slough,E62011,2001-12-21,RSF,183,4471
White Slough,E62011,2001-12-21,GSF,1,4472
Burns Cutoff,S09662,2001-12-27,TFS,259,4473
Burns Cutoff,S09662,2001-12-27,BG,26,4474
Burns Cutoff,S09662,2001-12-27,LMB,4,4475
Burns Cutoff,S09662,2001-12-27,MSS,74,4476
Burns Cutoff,S09662,2001-12-27,BCR,1,4477
Burns Cutoff,S09662,2001-12-27,GSF,9,4478
Burns Cutoff,S09662,2001-12-27,GSH,11,4479
Burns Cutoff,S09662,2001-12-27,WCR,4,4480
Burns Cutoff,S09662,2001-12-27,RSF,2,4481
Burns Cutoff,S09662,2001-12-27,WM,1,4482
Old River,C11142,2001-12-31,CP,2,4483
Old River,C11142,2001-12-31,RSF,17,4484
Old River,C11142,2001-12-31,BG,10,4485
Old River,C11142,2001-12-31,LMB,6,4486
Old River,C11142,2001-12-31,SB,4,4487
Old River,C11142,2001-12-31,GSH,2,4488
Sacramento River,W05541,2002-01-03,SQ,3,4489
Sacramento River,W05541,2002-01-03,ST,2,4490
Sacramento River,W05541,2002-01-03,SB,5,4491
Sacramento River,W05541,2002-01-03,STH,1,4492
Sacramento River,W05541,2002-01-03,MSS,1,4493
Sacramento River,W05541,2002-01-03,DS,1,4494
Sacramento River,W05541,2002-01-03,TFS,4,4495
Sacramento River,W05541,2002-01-03,CP,1,4496
Columbia Cut,C45462,2002-01-04,TFS,17,4497
Columbia Cut,C45462,2002-01-04,GSH,14,4498
Columbia Cut,C45462,2002-01-04,RSF,75,4499
Columbia Cut,C45462,2002-01-04,BG,44,4500
Columbia Cut,C45462,2002-01-04,LMB,29,4501
Columbia Cut,C45462,2002-01-04,LP,1,4502
Columbia Cut,C45462,2002-01-04,WM,1,4503
Columbia Cut,C45462,2002-01-04,CP,1,4504
Columbia Cut,C45462,2002-01-04,GF,1,4505
Mokelumne River,E35652,2002-01-07,SMB,3,4506
Mokelumne River,E35652,2002-01-07,BG,7,4507
Mokelumne River,E35652,2002-01-07,RSF,4,4508
Mokelumne River,E35652,2002-01-07,CCF,1,4509
Mokelumne River,E35652,2002-01-07,LMB,1,4510
Mokelumne River,E35652,2002-01-07,WSU,2,4511
Mokelumne River,E35652,2002-01-07,STH,1,4512
Mokelumne River,E35652,2002-01-07,LMP,4,4513
Old River,S59342,2002-01-08,LMB,2,4514
Old River,S59342,2002-01-08,TFS,20,4515
Old River,S59342,2002-01-08,MSS,13,4516
Old River,S59342,2002-01-08,GSH,1,4517
Old River,S59311,2002-01-08,TFS,82,4518
Old River,S59311,2002-01-08,BG,43,4519
Old River,S59311,2002-01-08,MSS,9,4520
Old River,S59311,2002-01-08,WM,2,4521
Old River,S59311,2002-01-08,SB,2,4522
Old River,S59311,2002-01-08,LMB,9,4523
Old River,S59311,2002-01-08,GSH,3,4524
Old River,S59311,2002-01-08,SPB,1,4525
Old River,S59311,2002-01-08,RSF,2,4526
Old River,S59311,2002-01-08,CP,1,4527
Miner Slough,N45552,2002-01-09,SBF,1,4528
Miner Slough,N45552,2002-01-09,SQ,4,4529
Miner Slough,N45552,2002-01-09,WC,1,4530
Miner Slough,N45552,2002-01-09,ST,1,4531
Miner Slough,N45552,2002-01-09,SB,1,4532
Miner Slough,N45552,2002-01-09,TP,1,4533
Miner Slough,N45552,2002-01-09,MSS,2,4534
Miner Slough,N45542,2002-01-09,ST,4,4535
Miner Slough,N45542,2002-01-09,TFS,4,4536
Miner Slough,N45542,2002-01-09,MSS,8,4537
Miner Slough,N45542,2002-01-09,TP,1,4538
Miner Slough,N45542,2002-01-09,BCR,1,4539
Miner Slough,N45542,2002-01-09,SB,1,4540
Miner Slough,N45542,2002-01-09,SQ,1,4541
San Joaquin River,C95511,2002-01-11,TFS,94,4542
San Joaquin River,C95511,2002-01-11,BG,17,4543
San Joaquin River,C95511,2002-01-11,LMB,22,4544
San Joaquin River,C95511,2002-01-11,STH,1,4545
San Joaquin River,C95511,2002-01-11,WM,1,4546
San Joaquin River,C95511,2002-01-11,LP,1,4547
San Joaquin River,C95511,2002-01-11,PSC,1,4548
Snodgrass Slough,E20644,2002-01-14,LMB,3,4549
Snodgrass Slough,E20644,2002-01-14,RSF,6,4550
Snodgrass Slough,E20644,2002-01-14,BG,5,4551
Snodgrass Slough,E20644,2002-01-14,MSS,3,4552
Snodgrass Slough,E20654,2002-01-14,LMB,10,4553
Snodgrass Slough,E20654,2002-01-14,BG,9,4554
Snodgrass Slough,E20654,2002-01-14,MSS,10,4555
Snodgrass Slough,E20654,2002-01-14,WSU,1,4556
Snodgrass Slough,E20654,2002-01-14,RSF,8,4557
Sacramento River,N66751,2002-01-15,MSS,2,4558
Sacramento River,N66751,2002-01-15,KS,6,4559
Sacramento River,N66751,2002-01-15,SMB,1,4560
Sacramento River,N66751,2002-01-15,RSF,1,4561
Sacramento River,N66751,2002-01-15,SQ,1,4562
Sacramento River,N66751,2002-01-15,TP,3,4563
Sacramento River,N66752,2002-01-15,ST,2,4564
Sacramento River,N66752,2002-01-15,TP,3,4565
Piper Slough,C36011,2002-01-16,LMB,6,4566
Piper Slough,C36011,2002-01-16,SQ,1,4567
Piper Slough,C36011,2002-01-16,KS,1,4568
Piper Slough,C36011,2002-01-16,TFS,1,4569
Little Franks Tract,C36063,2002-01-16,SB,3,4570
Little Franks Tract,C36063,2002-01-16,RSF,42,4571
Little Franks Tract,C36063,2002-01-16,LMB,11,4572
Little Franks Tract,C36063,2002-01-16,GSH,5,4573
Little Franks Tract,C36063,2002-01-16,BG,9,4574
Little Franks Tract,C36063,2002-01-16,SQ,1,4575
Little Franks Tract,C36063,2002-01-16,MSS,2,4576
Fourteenmile Slough,E00632,2002-01-30,BG,51,4577
Fourteenmile Slough,E00632,2002-01-30,RSF,127,4578
Fourteenmile Slough,E00632,2002-01-30,LMB,20,4579
Fourteenmile Slough,E00632,2002-01-30,WM,4,4580
Fourteenmile Slough,E00632,2002-01-30,SBF,1,4581
Fourteenmile Slough,E00632,2002-01-30,GSH,4,4582
Fourteenmile Slough,E00632,2002-01-30,BCR,3,4583
Fourteenmile Slough,E00462,2002-01-30,BG,31,4585
Fourteenmile Slough,E00462,2002-01-30,RSF,79,4586
Fourteenmile Slough,E00462,2002-01-30,LMB,16,4587
Fourteenmile Slough,E00462,2002-01-30,WM,2,4588
Fourteenmile Slough,E00462,2002-01-30,GSH,1,4589
Steamboat Slough,N54252,2002-02-13,SB,1,4590
Steamboat Slough,N54252,2002-02-13,KS,4,4591
Steamboat Slough,N54252,2002-02-13,SQ,1,4592
Steamboat Slough,N54252,2002-02-13,MSS,14,4593
Steamboat Slough,N54252,2002-02-13,STH,1,4594
Miner Slough,N36452,2002-02-13,SBF,2,4595
Miner Slough,N36452,2002-02-13,KS,11,4596
Miner Slough,N36452,2002-02-13,LMP,1,4597
Miner Slough,N36452,2002-02-13,GMB,1,4598
Miner Slough,N36452,2002-02-13,SQ,4,4599
Miner Slough,N36452,2002-02-13,MSS,7,4600
Miner Slough,N36452,2002-02-13,SMB,1,4601
Miner Slough,N36452,2002-02-13,BCR,2,4602
Old River,C52111,2002-02-14,BG,7,4603
Old River,C52111,2002-02-14,RSF,3,4604
Old River,C52111,2002-02-14,GSH,1,4605
Old River,C52111,2002-02-14,LMB,2,4606
Old River,C52111,2002-02-14,PSC,1,4607
Old River,C11811,2002-02-14,GSH,1,4608
Old River,C11811,2002-02-14,BG,11,4609
Old River,C11811,2002-02-14,RSF,5,4610
Old River,C11841,2002-02-14,CP,2,4611
Old River,C11841,2002-02-14,LMB,13,4612
Old River,C11841,2002-02-14,RSF,18,4613
Old River,C11841,2002-02-14,BG,19,4614
Old River,C11841,2002-02-14,WM,1,4615
Old River,C11841,2002-02-14,GSH,1,4616
Calaveras River,E07052,2002-02-15,CP,13,4617
Calaveras River,E07052,2002-02-15,GSH,2,4618
Calaveras River,E07052,2002-02-15,BG,38,4619
Calaveras River,E07052,2002-02-15,RSF,8,4620
Calaveras River,E07052,2002-02-15,LMB,16,4621
Calaveras River,E07052,2002-02-15,TFS,1,4622
Calaveras River,E07052,2002-02-15,WM,4,4623
Sycamore Slough,E48861,2002-02-19,WM,91,4624
Sycamore Slough,E48861,2002-02-19,BG,281,4625
Sycamore Slough,E48861,2002-02-19,RSF,45,4626
Sycamore Slough,E48861,2002-02-19,LMB,20,4627
Sycamore Slough,E48861,2002-02-19,BCR,1,4628
Sycamore Slough,E48861,2002-02-19,BB,1,4629
San Joaquin River,W48242,2002-02-20,LMB,2,4630
San Joaquin River,W48242,2002-02-20,SB,1,4631
San Joaquin River,W48242,2002-02-20,ST,1,4632
San Joaquin River,W48242,2002-02-20,KS,2,4633
San Joaquin River,W48242,2002-02-20,RSF,1,4634
Franks Tract,C33642,2002-02-07,LMB,10,4635
Franks Tract,C33642,2002-02-07,SB,4,4636
Franks Tract,C33642,2002-02-07,BG,2,4637
Franks Tract,C33642,2002-02-07,TP,1,4638
Franks Tract,C33642,2002-02-07,TFS,5,4639
Franks Tract,C33642,2002-02-07,SQ,1,4640
Franks Tract,C33642,2002-02-07,WC,1,4641
Sherman Lake,W24932,2002-02-08,RSF,6,4642
Sherman Lake,W24932,2002-02-08,LMB,4,4643
Sherman Lake,W24932,2002-02-08,SQ,2,4644
Sherman Lake,W24932,2002-02-08,MSS,19,4645
Sherman Lake,W24932,2002-02-08,GF,1,4646
Old River,S18011,2002-02-11,BG,15,4647
Old River,S18011,2002-02-11,RSF,1,4648
Old River,S18011,2002-02-11,LMB,6,4649
Old River,S18011,2002-02-11,KS,2,4650
Old River,S18011,2002-02-11,WC,1,4651
Woodward Canal,S24062,2002-02-11,LMB,20,4652
Woodward Canal,S24062,2002-02-11,RSF,64,4653
Woodward Canal,S24062,2002-02-11,BG,23,4654
Woodward Canal,S24062,2002-02-11,GSH,1,4655
Woodward Canal,S24062,2002-02-11,BB,3,4656
Woodward Canal,S24062,2002-02-11,WCR,1,4657
Sacramento River,W14761,2002-02-20,LMB,1,4658
Sacramento River,W14761,2002-02-20,KS,4,4659
Sacramento River,W14761,2002-02-20,SQ,9,4660
Sacramento River,W14761,2002-02-20,MSS,1,4661
San Joaquin River,S74413,2002-02-21,MSS,6,4662
San Joaquin River,S74413,2002-02-21,LMB,4,4663
San Joaquin River,S74413,2002-02-21,RSF,3,4664
San Joaquin River,S74413,2002-02-21,BG,1,4665
San Joaquin River,S74411,2002-02-21,CP,5,4666
San Joaquin River,S74411,2002-02-21,SQ,1,4667
San Joaquin River,S74411,2002-02-21,RSF,3,4668
San Joaquin River,S74411,2002-02-21,LMB,10,4669
San Joaquin River,S74411,2002-02-21,CCF,2,4670
San Joaquin River,S74411,2002-02-21,BG,1,4671
San Joaquin River,S74411,2002-02-21,GSF,1,4672
Telephone Cut,E16131,2002-02-22,CP,4,4673
Telephone Cut,E16131,2002-02-22,BG,713,4674
Telephone Cut,E16131,2002-02-22,RSF,129,4675
Telephone Cut,E16131,2002-02-22,WM,84,4676
Telephone Cut,E16131,2002-02-22,LMB,21,4677
Telephone Cut,E16131,2002-02-22,SBF,1,4678
Telephone Cut,E16131,2002-02-22,GSF,3,4679
Telephone Cut,E16131,2002-02-22,PSC,1,4680
Latham Slough,C71562,2002-02-25,WM,1,4681
Latham Slough,C71562,2002-02-25,RSF,38,4682
Latham Slough,C71562,2002-02-25,LMB,16,4683
Latham Slough,C71562,2002-02-25,BG,8,4684
Latham Slough,C71562,2002-02-25,WC,1,4685
Latham Slough,C71562,2002-02-25,TP,1,4686
Latham Slough,C71562,2002-02-25,GMB,1,4687
Latham Slough,C71562,2002-02-25,GSH,2,4690
Middle River,C07211,2002-02-25,CP,3,4691
Middle River,C07211,2002-02-25,BG,45,4692
Middle River,C07211,2002-02-25,LMB,28,4693
Middle River,C07211,2002-02-25,KS,1,4694
Middle River,C07211,2002-02-25,RSF,2,4695
Middle River,C07211,2002-02-25,SSG,1,4696
Middle River,C07211,2002-02-25,WM,1,4697
Middle River,S39462,2002-02-26,BG,19,4698
Middle River,S39462,2002-02-26,RSF,29,4699
Middle River,S39462,2002-02-26,LMB,9,4700
Middle River,S39462,2002-02-26,CCF,2,4701
Middle River,S39462,2002-02-26,TFS,11,4702
Middle River,S39462,2002-02-26,GSH,2,4703
Middle River,S35011,2002-02-27,CP,1,4704
Middle River,S35011,2002-02-27,LMB,15,4705
Middle River,S35011,2002-02-27,BG,27,4706
Middle River,S35011,2002-02-27,RSF,6,4707
Middle River,S35011,2002-02-27,GSH,2,4708
Middle River,S35011,2002-02-27,WM,1,4709
Disappointment Slough,E70511,2002-02-27,BG,219,4710
Disappointment Slough,E70511,2002-02-27,WM,21,4711
Disappointment Slough,E70511,2002-02-27,RSF,45,4712
Disappointment Slough,E70511,2002-02-27,LMB,25,4713
Disappointment Slough,E70511,2002-02-27,CP,1,4714
Disappointment Slough,E70511,2002-02-27,GSH,1,4715
Mokelumne River South Fork,E42051,2002-03-05,RSF,23,4716
Mokelumne River South Fork,E42051,2002-03-05,BG,7,4717
Mokelumne River South Fork,E42051,2002-03-05,LMB,12,4718
Mokelumne River South Fork,E42051,2002-03-05,MSS,2,4719
Whiskey Slough,C15861,2002-03-07,CP,2,4720
Whiskey Slough,C15861,2002-03-07,GF,1,4721
Whiskey Slough,C15861,2002-03-07,LMB,11,4722
Whiskey Slough,C15861,2002-03-07,WM,3,4723
Whiskey Slough,C15861,2002-03-07,BG,14,4724
Whiskey Slough,C15861,2002-03-07,RSF,4,4725
Whiskey Slough,C15861,2002-03-07,TFS,3,4726
Whiskey Slough,C15861,2002-03-07,KS,1,4727
Sacramento River,N58043,2002-03-11,SQ,1,4728
Sacramento River,N58043,2002-03-11,RSF,1,4729
Sacramento River,N58043,2002-03-11,TFS,3,4730
Sacramento River,N58041,2002-03-11,KS,7,4731
Sacramento River,N58041,2002-03-11,SMB,1,4732
Sacramento River,N58041,2002-03-11,STH,1,4733
Sacramento River,N58041,2002-03-11,SQ,2,4734
Gallagher Slough,W37342,2002-03-12,SB,1,4735
Gallagher Slough,W37342,2002-03-12,KS,9,4736
Gallagher Slough,W37342,2002-03-12,SQ,14,4737
Gallagher Slough,W37342,2002-03-12,RSF,5,4738
Gallagher Slough,W37342,2002-03-12,LMB,8,4739
Gallagher Slough,W37342,2002-03-12,MSS,4,4740
Gallagher Slough,W37342,2002-03-12,LP,1,4741
Taylor Slough,W56611,2002-03-12,LMB,30,4742
Taylor Slough,W56611,2002-03-12,BG,90,4743
Taylor Slough,W56611,2002-03-12,TFS,92,4744
Taylor Slough,W56611,2002-03-12,RSF,8,4745
Taylor Slough,W56611,2002-03-12,MSS,23,4746
Taylor Slough,W56611,2002-03-12,WM,7,4747
Taylor Slough,W56611,2002-03-12,PSC,1,4748
Headreach Cutoff,C46762,2002-03-13,CP,1,4749
Headreach Cutoff,C46762,2002-03-13,BG,48,4750
Headreach Cutoff,C46762,2002-03-13,RSF,94,4751
Headreach Cutoff,C46762,2002-03-13,LMB,41,4752
Headreach Cutoff,C46762,2002-03-13,GSH,3,4753
Headreach Cutoff,C46762,2002-03-13,BCR,6,4754
Headreach Cutoff,C46762,2002-03-13,LP,1,4755
Disappointment Slough,E76862,2002-03-13,BB,1,4756
Disappointment Slough,E76862,2002-03-13,CP,1,4757
Disappointment Slough,E76862,2002-03-13,LMB,21,4758
Disappointment Slough,E76862,2002-03-13,BG,50,4759
Disappointment Slough,E76862,2002-03-13,RSF,71,4760
Disappointment Slough,E76862,2002-03-13,WM,2,4761
Georgiana Slough,N80552,2002-03-14,STH,2,4762
Georgiana Slough,N80552,2002-03-14,KS,4,4763
Georgiana Slough,N80552,2002-03-14,TFS,1,4764
Georgiana Slough,N80552,2002-03-14,SMB,1,4765
Georgiana Slough,N80511,2002-03-14,KS,19,4766
Georgiana Slough,N80511,2002-03-14,MSS,3,4767
Georgiana Slough,N80511,2002-03-14,TP,2,4768
Georgiana Slough,N80511,2002-03-14,SQ,2,4769
Georgiana Slough,N80511,2002-03-14,WC,1,4770
San Joaquin River,S87811,2002-03-15,CP,4,4772
San Joaquin River,S87811,2002-03-15,LMB,28,4773
San Joaquin River,S87811,2002-03-15,BG,21,4774
San Joaquin River,S87811,2002-03-15,RSF,3,4775
San Joaquin River,S87811,2002-03-15,CCF,1,4776
San Joaquin River,S87811,2002-03-15,GSF,2,4777
San Joaquin River,S87811,2002-03-15,WCR,1,4778
San Joaquin River,C86211,2002-03-18,SB,3,4779
San Joaquin River,C86211,2002-03-18,LMB,3,4780
San Joaquin River,C86211,2002-03-18,KS,1,4781
San Joaquin River,C86211,2002-03-18,BG,1,4782
Old River,S90311,2002-03-19,CP,1,4783
Old River,S90311,2002-03-19,BG,239,4784
Old River,S90311,2002-03-19,LMB,17,4785
Old River,S90311,2002-03-19,RSF,30,4786
Old River,S90311,2002-03-19,GSH,3,4787
Old River,S90311,2002-03-19,WM,2,4788
Old River,S90311,2002-03-19,SSG,1,4789
Mokelumne River South Fork,E49511,2002-03-20,KS,3,4790
Mokelumne River South Fork,E49511,2002-03-20,MSS,2,4791
Mokelumne River South Fork,E49511,2002-03-20,RSF,8,4793
Mokelumne River South Fork,E49511,2002-03-20,SQ,2,4794
Mokelumne River South Fork,E49511,2002-03-20,LMB,5,4795
Mokelumne River South Fork,E49511,2002-03-20,SPB,1,4796
Mokelumne River South Fork,E49561,2002-03-20,SQ,3,4797
Mokelumne River South Fork,E49561,2002-03-20,KS,3,4798
Mokelumne River South Fork,E49561,2002-03-20,SB,1,4799
Mokelumne River South Fork,E49561,2002-03-20,LMB,2,4800
Mokelumne River South Fork,E49561,2002-03-20,BG,3,4801
Mokelumne River South Fork,E49561,2002-03-20,WSU,1,4802
Franks Tract,C39342,2002-03-21,MSS,5,4803
Franks Tract,C39342,2002-03-21,SQ,1,4804
Franks Tract,C39342,2002-03-21,SB,6,4805
Franks Tract,C39342,2002-03-21,LMB,11,4806
Franks Tract,C39342,2002-03-21,TP,1,4807
Franks Tract,C39342,2002-03-21,BG,2,4808
Franks Tract,C39342,2002-03-21,RSF,2,4809
Fourteenmile Slough,E03611,2002-03-25,TFS,25,4810
Fourteenmile Slough,E03611,2002-03-25,WM,39,4811
Fourteenmile Slough,E03611,2002-03-25,GSH,3,4812
Fourteenmile Slough,E03611,2002-03-25,LMB,19,4813
Fourteenmile Slough,E03611,2002-03-25,BG,67,4814
Fourteenmile Slough,E03611,2002-03-25,RSF,9,4815
Fourteenmile Slough,E03611,2002-03-25,CP,4,4816
Fourteenmile Slough,E03611,2002-03-25,GF,1,4817
Fourteenmile Slough,E03611,2002-03-25,BB,1,4818
Fourteenmile Slough,E03611,2002-03-25,SBF,1,4819
Old River,S85652,2002-03-27,MSS,1,4820
Old River,S85652,2002-03-27,RSF,20,4821
Old River,S85652,2002-03-27,BG,139,4822
Old River,S85652,2002-03-27,LMB,27,4823
Old River,S85652,2002-03-27,WM,4,4824
Old River,S85652,2002-03-27,LP,1,4825
Old River,S85652,2002-03-27,GSH,4,4826
Middle River,C68311,2002-04-04,LMB,26,4827
Middle River,C68311,2002-04-04,SB,1,4828
Middle River,C68311,2002-04-04,CP,1,4829
Middle River,C68311,2002-04-04,BG,7,4830
Middle River,C68311,2002-04-04,KS,2,4831
Middle River,C68311,2002-04-04,SSG,1,4832
Middle River,C68311,2002-04-04,PSC,1,4833
Middle River,C36142,2002-04-04,LMB,9,4834
Middle River,C36142,2002-04-04,GSH,10,4835
Middle River,C36142,2002-04-04,BCR,1,4836
Middle River,C36142,2002-04-04,BG,2,4837
Middle River,C36142,2002-04-04,RSF,8,4838
Middle River,C36142,2002-04-04,TP,1,4839
Disappointment Slough,E75161,2002-04-04,LMB,31,4840
Disappointment Slough,E75161,2002-04-04,BG,30,4841
Disappointment Slough,E75161,2002-04-04,RSF,38,4842
Disappointment Slough,E75161,2002-04-04,GSH,7,4843
Disappointment Slough,E75161,2002-04-04,TFS,2,4844
Disappointment Slough,E75161,2002-04-04,WM,2,4845
Disappointment Slough,E76142,2002-04-08,RSF,66,4846
Disappointment Slough,E76142,2002-04-08,BG,48,4847
Disappointment Slough,E76142,2002-04-08,LMB,14,4848
Disappointment Slough,E76142,2002-04-08,GSH,11,4849
Disappointment Slough,E76142,2002-04-08,TFS,6,4850
Disappointment Slough,E76142,2002-04-08,WM,8,4851
Disappointment Slough,E76142,2002-04-08,BB,2,4852
Disappointment Slough,E76142,2002-04-08,CP,1,4853
Sherman Lake,W26342,2002-04-09,LMB,23,4854
Sherman Lake,W26342,2002-04-09,TP,2,4855
Sherman Lake,W26342,2002-04-09,BCR,1,4856
Sherman Lake,W26342,2002-04-09,RSF,14,4857
Sherman Lake,W26342,2002-04-09,GSH,11,4858
Sherman Lake,W26342,2002-04-09,SH,1,4859
Beaver Slough,E40852,2002-04-15,CP,3,4860
Beaver Slough,E40852,2002-04-15,TFS,194,4861
Beaver Slough,E40852,2002-04-15,MSS,11,4862
Beaver Slough,E40852,2002-04-15,GMB,1,4863
Beaver Slough,E40852,2002-04-15,SBF,2,4864
Beaver Slough,E40852,2002-04-15,LMB,23,4865
Beaver Slough,E40852,2002-04-15,RSF,16,4866
Beaver Slough,E40852,2002-04-15,GSH,3,4867
Beaver Slough,E40852,2002-04-15,BG,51,4868
Beaver Slough,E40852,2002-04-15,SB,2,4869
Beaver Slough,E40852,2002-04-15,CCF,2,4870
Beaver Slough,E40852,2002-04-15,WM,2,4871
Beaver Slough,E40852,2002-04-15,WC,2,4872
Beaver Slough,E40852,2002-04-15,WSU,1,4873
Georgiana Slough,N80352,2002-04-16,KS,5,4874
Georgiana Slough,N80352,2002-04-16,WSU,2,4875
Georgiana Slough,N80352,2002-04-16,SQ,1,4876
Georgiana Slough,N80352,2002-04-16,BG,1,4877
Georgiana Slough,N80352,2002-04-16,SMB,1,4878
Georgiana Slough,N80352,2002-04-16,GSH,1,4879
Georgiana Slough,N80352,2002-04-16,RSF,3,4880
Georgiana Slough,N80352,2002-04-16,LMB,2,4881
Sacramento Deep Water Channel,N41742,2002-04-18,CP,1,4882
Sacramento Deep Water Channel,N41742,2002-04-18,WSU,3,4883
Sacramento Deep Water Channel,N41742,2002-04-18,KS,2,4884
Sacramento Deep Water Channel,N41742,2002-04-18,MSS,8,4885
Sacramento Deep Water Channel,N41742,2002-04-18,TP,4,4886
Sacramento Deep Water Channel,N41742,2002-04-18,SQ,2,4887
Sacramento Deep Water Channel,N41742,2002-04-18,SB,1,4888
Sacramento Deep Water Channel,N41742,2002-04-18,WC,1,4889
San Joaquin River,S73153,2002-04-22,CP,2,4890
San Joaquin River,S73153,2002-04-22,TFS,55,4891
San Joaquin River,S73153,2002-04-22,MSS,80,4892
San Joaquin River,S73153,2002-04-22,KS,4,4893
San Joaquin River,S73153,2002-04-22,GSH,1,4894
San Joaquin River,S73153,2002-04-22,BG,4,4896
San Joaquin River,S73153,2002-04-22,LMB,8,4897
San Joaquin River,S73153,2002-04-22,WC,6,4898
San Joaquin River,S73153,2002-04-22,CCF,3,4899
San Joaquin River,S73153,2002-04-22,LP,1,4900
San Joaquin River,S73111,2002-04-22,SB,1,4902
San Joaquin River,S73111,2002-04-22,TFS,13,4903
San Joaquin River,S73111,2002-04-22,MSS,3,4904
San Joaquin River,S73111,2002-04-22,RSH,2,4905
San Joaquin River,S73111,2002-04-22,LMB,9,4906
San Joaquin River,S73111,2002-04-22,BG,11,4907
San Joaquin River,S73111,2002-04-22,KS,1,4908
San Joaquin River,S73111,2002-04-22,WC,7,4909
San Joaquin River,S73111,2002-04-22,WSU,4,4910
San Joaquin River,S73111,2002-04-22,CCF,5,4911
San Joaquin River,S73111,2002-04-22,RSF,3,4912
Holland Cut,C56531,2002-04-23,CP,2,4913
Holland Cut,C56531,2002-04-23,LMB,31,4914
Holland Cut,C56531,2002-04-23,BG,32,4915
Holland Cut,C56531,2002-04-23,RSF,19,4916
Holland Cut,C56531,2002-04-23,SB,6,4917
Holland Cut,C56531,2002-04-23,BCR,1,4918
Holland Cut,C56531,2002-04-23,GSH,2,4919
Holland Cut,C56531,2002-04-23,PSC,3,4920
Holland Cut,C56531,2002-04-23,LP,2,4921
Sand Mound Slough,C76631,2002-04-23,CP,1,4922
Sand Mound Slough,C76631,2002-04-23,TFS,8,4923
Sand Mound Slough,C76631,2002-04-23,GSH,7,4924
Sand Mound Slough,C76631,2002-04-23,BG,68,4925
Sand Mound Slough,C76631,2002-04-23,RSF,24,4926
Sand Mound Slough,C76631,2002-04-23,WM,1,4927
Sand Mound Slough,C76631,2002-04-23,LMB,8,4928
Sand Mound Slough,C76611,2002-04-23,TFS,14,4929
Sand Mound Slough,C76611,2002-04-23,SB,2,4930
Sand Mound Slough,C76611,2002-04-23,LMB,12,4931
Sand Mound Slough,C76611,2002-04-23,BG,13,4932
Sand Mound Slough,C76611,2002-04-23,RSF,1,4933
Sand Mound Slough,C76611,2002-04-23,ST,1,4934
Sacramento River,W16213,2002-04-25,WC,5,4935
Sacramento River,W16213,2002-04-25,SB,1,4936
Sacramento River,W16213,2002-04-25,LMB,2,4937
Sacramento River,W16213,2002-04-25,TP,1,4938
Sacramento River,W16213,2002-04-25,PSC,1,4939
Sacramento River,W16213,2002-04-25,SQ,1,4940
Sacramento River,W16213,2002-04-25,CP,3,4941
Sacramento River,W16213,2002-04-25,CCF,1,4942
Smith Canal,E11151,2002-04-29,CP,3,4944
Smith Canal,E11151,2002-04-29,TFS,222,4945
Smith Canal,E11151,2002-04-29,BG,182,4946
Smith Canal,E11151,2002-04-29,GSH,6,4947
Smith Canal,E11151,2002-04-29,MSS,5,4948
Smith Canal,E11151,2002-04-29,WM,14,4949
Smith Canal,E11151,2002-04-29,LMB,11,4950
Smith Canal,E11151,2002-04-29,SBF,1,4951
Smith Canal,E11151,2002-04-29,RSF,6,4952
Smith Canal,E11151,2002-04-29,LP,1,4953
Smith Canal,E11151,2002-04-29,WC,1,4954
Smith Canal,E11151,2002-04-29,CCF,2,4955
San Joaquin River,S73153,2002-04-22,RSH,11,4956
San Joaquin River,S73153,2002-04-22,RSF,6,4957
Little Potato Slough,E54242,2002-05-01,CP,2,4958
Little Potato Slough,E54242,2002-05-01,WSU,2,4959
Little Potato Slough,E54242,2002-05-01,GSH,30,4960
Little Potato Slough,E54242,2002-05-01,MSS,5,4961
Little Potato Slough,E54242,2002-05-01,LMB,17,4962
Little Potato Slough,E54242,2002-05-01,RSF,55,4963
